word,pos,vector,doc_id,subcorpus,dt
high,ADJ,36,M14a97,mainstream,17/06/2020
fact,NOUN,36,M14a97,mainstream,17/06/2020
population,NOUN,36,M14a97,mainstream,17/06/2020
result,NOUN,36,M14a97,mainstream,17/06/2020
low,ADJ,36,M14a97,mainstream,17/06/2020
birth,NOUN,36,M14a97,mainstream,17/06/2020
rate,NOUN,36,M14a97,mainstream,17/06/2020
high,ADJ,36,M14a97,mainstream,17/06/2020
migration,NOUN,36,M14a97,mainstream,17/06/2020
economy,NOUN,36,M14a97,mainstream,17/06/2020
poverty,NOUN,36,M14a97,mainstream,17/06/2020
corruption,NOUN,36,M14a97,mainstream,17/06/2020
prime,ADJ,36,M14a97,mainstream,17/06/2020
minister,NOUN,36,M14a97,mainstream,17/06/2020
year,NOUN,36,M14a97,mainstream,17/06/2020
presidency,NOUN,36,M14a97,mainstream,17/06/2020
former,ADJ,36,M14a97,mainstream,17/06/2020
hardline,NOUN,36,M14a97,mainstream,17/06/2020
nationalist,NOUN,36,M14a97,mainstream,17/06/2020
stance,NOUN,36,M14a97,mainstream,17/06/2020
membership,NOUN,36,M14a97,mainstream,17/06/2020
ambivalent,ADJ,36,M14a97,mainstream,17/06/2020
hostile,ADJ,36,M14a97,mainstream,17/06/2020
attitude,NOUN,36,M14a97,mainstream,17/06/2020
union,NOUN,36,M14a97,mainstream,17/06/2020
permit,NOUN,36,M14a97,mainstream,17/06/2020
regime,NOUN,36,M14a97,mainstream,17/06/2020
export,NOUN,36,M14a97,mainstream,17/06/2020
medical,ADJ,36,M14a97,mainstream,17/06/2020
equipment,NOUN,36,M14a97,mainstream,17/06/2020
sense,NOUN,36,M14a97,mainstream,17/06/2020
solidarity,NOUN,36,M14a97,mainstream,17/06/2020
fairytale,NOUN,36,M14a97,mainstream,17/06/2020
more,ADJ,36,M14a97,mainstream,17/06/2020
36bn,NOUN,36,M14a97,mainstream,17/06/2020
aid,NOUN,36,M14a97,mainstream,17/06/2020
past,ADJ,36,M14a97,mainstream,17/06/2020
decade,NOUN,36,M14a97,mainstream,17/06/2020
m,NOUN,36,M14a97,mainstream,17/06/2020
medical,ADJ,36,M14a97,mainstream,17/06/2020
economic,ADJ,36,M14a97,mainstream,17/06/2020
assistance,NOUN,36,M14a97,mainstream,17/06/2020
pandemic,ADJ,36,M14a97,mainstream,17/06/2020
position,NOUN,36,M14a97,mainstream,17/06/2020
western,ADJ,36,M14a97,mainstream,17/06/2020
balkan,ADJ,36,M14a97,mainstream,17/06/2020
country,NOUN,36,M14a97,mainstream,17/06/2020
possibility,NOUN,36,M14a97,mainstream,17/06/2020
important,ADJ,36,M14a97,mainstream,17/06/2020
medical,ADJ,36,M14a97,mainstream,17/06/2020
equipment,NOUN,36,M14a97,mainstream,17/06/2020
people,NOUN,36,M14a97,mainstream,17/06/2020
praise,NOUN,36,M14a97,mainstream,17/06/2020
recent,ADJ,36,M14a97,mainstream,17/06/2020
year,NOUN,36,M14a97,mainstream,17/06/2020
chinese,ADJ,36,M14a97,mainstream,17/06/2020
company,NOUN,36,M14a97,mainstream,17/06/2020
steel,NOUN,36,M14a97,mainstream,17/06/2020
mining,NOUN,36,M14a97,mainstream,17/06/2020
infrastructure,NOUN,36,M14a97,mainstream,17/06/2020
g,NOUN,36,M14a97,mainstream,17/06/2020
contract,NOUN,36,M14a97,mainstream,17/06/2020
mass,NOUN,36,M14a97,mainstream,17/06/2020
surveillance,NOUN,36,M14a97,mainstream,17/06/2020
equipment,NOUN,36,M14a97,mainstream,17/06/2020
relation,NOUN,36,M14a97,mainstream,17/06/2020
observer,NOUN,36,M14a97,mainstream,17/06/2020
positive,ADJ,36,M14a97,mainstream,17/06/2020
attention,NOUN,36,M14a97,mainstream,17/06/2020
impatient,ADJ,36,M14a97,mainstream,17/06/2020
inability,NOUN,36,M14a97,mainstream,17/06/2020
deal,NOUN,36,M14a97,mainstream,17/06/2020
majority,NOUN,36,M14a97,mainstream,17/06/2020
albanian,ADJ,36,M14a97,mainstream,17/06/2020
former,ADJ,36,M14a97,mainstream,17/06/2020
serbian,ADJ,36,M14a97,mainstream,17/06/2020
province,NOUN,36,M14a97,mainstream,17/06/2020
independence,NOUN,36,M14a97,mainstream,17/06/2020
statement,NOUN,36,M14a97,mainstream,17/06/2020
solidarity,NOUN,36,M14a97,mainstream,17/06/2020
emotional,ADJ,36,M14a97,mainstream,17/06/2020
outburst,NOUN,36,M14a97,mainstream,17/06/2020
degree,NOUN,36,M14a97,mainstream,17/06/2020
long,ADJ,36,M14a97,mainstream,17/06/2020
time,NOUN,36,M14a97,mainstream,17/06/2020
florian,ADJ,36,M14a97,mainstream,17/06/2020
director,NOUN,36,M14a97,mainstream,17/06/2020
centre,NOUN,36,M14a97,mainstream,17/06/2020
southeast,ADJ,36,M14a97,mainstream,17/06/2020
european,ADJ,36,M14a97,mainstream,17/06/2020
study,NOUN,36,M14a97,mainstream,17/06/2020
university,NOUN,36,M14a97,mainstream,17/06/2020
support,NOUN,36,M14a97,mainstream,17/06/2020
integration,NOUN,36,M14a97,mainstream,17/06/2020
wake,NOUN,36,M14a97,mainstream,17/06/2020
pandemic,NOUN,36,M14a97,mainstream,17/06/2020
choice,NOUN,36,M14a97,mainstream,17/06/2020
medical,ADJ,36,M14a97,mainstream,17/06/2020
supply,NOUN,36,M14a97,mainstream,17/06/2020
chinese,ADJ,36,M14a97,mainstream,17/06/2020
medical,ADJ,36,M14a97,mainstream,17/06/2020
adviser,NOUN,36,M14a97,mainstream,17/06/2020
example,NOUN,36,M14a97,mainstream,17/06/2020
mass,NOUN,36,M14a97,mainstream,17/06/2020
testing,NOUN,36,M14a97,mainstream,17/06/2020
death,NOUN,36,M14a97,mainstream,17/06/2020
case,NOUN,36,M14a97,mainstream,17/06/2020
Most,ADJ,36,M14a97,mainstream,17/06/2020
infection,NOUN,36,M14a97,mainstream,17/06/2020
country,NOUN,36,M14a97,mainstream,17/06/2020
path,NOUN,36,M14a97,mainstream,17/06/2020
accession,NOUN,36,M14a97,mainstream,17/06/2020
dependence,NOUN,36,M14a97,mainstream,17/06/2020
european,ADJ,36,M14a97,mainstream,17/06/2020
trade,NOUN,36,M14a97,mainstream,17/06/2020
negotiation,NOUN,36,M14a97,mainstream,17/06/2020
concern,NOUN,36,M14a97,mainstream,17/06/2020
democratic,ADJ,36,M14a97,mainstream,17/06/2020
backsliding,NOUN,36,M14a97,mainstream,17/06/2020
fraying,NOUN,36,M14a97,mainstream,17/06/2020
rule,NOUN,36,M14a97,mainstream,17/06/2020
law,NOUN,36,M14a97,mainstream,17/06/2020
example,NOUN,36,M14a97,mainstream,17/06/2020
nonprofit,ADJ,36,M14a97,mainstream,17/06/2020
organisation,NOUN,36,M14a97,mainstream,17/06/2020
political,ADJ,36,M14a97,mainstream,17/06/2020
freedom,NOUN,36,M14a97,mainstream,17/06/2020
human,ADJ,36,M14a97,mainstream,17/06/2020
right,NOUN,36,M14a97,mainstream,17/06/2020
democracy,NOUN,36,M14a97,mainstream,17/06/2020
country,NOUN,36,M14a97,mainstream,17/06/2020
government,NOUN,36,M14a97,mainstream,17/06/2020
transition,NOUN,36,M14a97,mainstream,17/06/2020
hybrid,NOUN,36,M14a97,mainstream,17/06/2020
regime,NOUN,36,M14a97,mainstream,17/06/2020
case,NOUN,36,M14a97,mainstream,17/06/2020
year,NOUN,36,M14a97,mainstream,17/06/2020
abuse,NOUN,36,M14a97,mainstream,17/06/2020
power,NOUN,36,M14a97,mainstream,17/06/2020
strongman,NOUN,36,M14a97,mainstream,17/06/2020
tactic,NOUN,36,M14a97,mainstream,17/06/2020
trend,NOUN,36,M14a97,mainstream,17/06/2020
executive,ADJ,36,M14a97,mainstream,17/06/2020
director,NOUN,36,M14a97,mainstream,17/06/2020
foundation,NOUN,36,M14a97,mainstream,17/06/2020
journalist,NOUN,36,M14a97,mainstream,17/06/2020
pandemic,NOUN,36,M14a97,mainstream,17/06/2020
seriousness,NOUN,36,M14a97,mainstream,17/06/2020
situation,NOUN,36,M14a97,mainstream,17/06/2020
first,ADJ,36,M14a97,mainstream,17/06/2020
such,ADJ,36,M14a97,mainstream,17/06/2020
case,NOUN,36,M14a97,mainstream,17/06/2020
year,NOUN,36,M14a97,mainstream,17/06/2020
government,NOUN,36,M14a97,mainstream,17/06/2020
official,NOUN,36,M14a97,mainstream,17/06/2020
light,NOUN,36,M14a97,mainstream,17/06/2020
silly,ADJ,36,M14a97,mainstream,17/06/2020
virus,NOUN,36,M14a97,mainstream,17/06/2020
good,ADJ,36,M14a97,mainstream,17/06/2020
response,NOUN,36,M14a97,mainstream,17/06/2020
judicial,ADJ,36,M14a97,mainstream,17/06/2020
reform,NOUN,36,M14a97,mainstream,17/06/2020
utmost,ADJ,36,M14a97,mainstream,17/06/2020
importance,NOUN,36,M14a97,mainstream,17/06/2020
citizen,NOUN,36,M14a97,mainstream,17/06/2020
foreign,ADJ,36,M14a97,mainstream,17/06/2020
direct,ADJ,36,M14a97,mainstream,17/06/2020
investor,NOUN,36,M14a97,mainstream,17/06/2020
responsible,ADJ,36,M14a97,mainstream,17/06/2020
delay,NOUN,36,M14a97,mainstream,17/06/2020
mistake,NOUN,36,M14a97,mainstream,17/06/2020
meeting,NOUN,36,M14a97,mainstream,17/06/2020
condition,NOUN,36,M14a97,mainstream,17/06/2020
membership,NOUN,36,M14a97,mainstream,17/06/2020
ambivalent,ADJ,36,M14a97,mainstream,17/06/2020
new,ADJ,36,M14a97,mainstream,17/06/2020
member,NOUN,36,M14a97,mainstream,17/06/2020
public,ADJ,36,M14a97,mainstream,17/06/2020
opinion,NOUN,36,M14a97,mainstream,17/06/2020
integration,NOUN,36,M14a97,mainstream,17/06/2020
dependent,ADJ,36,M14a97,mainstream,17/06/2020
top,ADJ,36,M14a97,mainstream,17/06/2020
political,ADJ,36,M14a97,mainstream,17/06/2020
priority,NOUN,36,M14a97,mainstream,17/06/2020
unresolved,ADJ,36,M14a97,mainstream,17/06/2020
status,NOUN,36,M14a97,mainstream,17/06/2020
big,ADJ,36,M14a97,mainstream,17/06/2020
block,NOUN,36,M14a97,mainstream,17/06/2020
european,ADJ,36,M14a97,mainstream,17/06/2020
effort,NOUN,36,M14a97,mainstream,17/06/2020
agreement,NOUN,36,M14a97,mainstream,17/06/2020
gloomy,ADJ,36,M14a97,mainstream,17/06/2020
breakthrough,NOUN,36,M14a97,mainstream,17/06/2020
only,ADJ,36,M14a97,mainstream,17/06/2020
side,NOUN,36,M14a97,mainstream,17/06/2020
content,NOUN,36,M14a97,mainstream,17/06/2020
western,ADJ,36,M14a97,mainstream,17/06/2020
diplomat,NOUN,36,M14a97,mainstream,17/06/2020
technicality,NOUN,36,M14a97,mainstream,17/06/2020
substance,NOUN,36,M14a97,mainstream,17/06/2020
solution,NOUN,36,M14a97,mainstream,17/06/2020
plan,NOUN,36,M14a97,mainstream,17/06/2020
proposal,NOUN,36,M14a97,mainstream,17/06/2020
ready,ADJ,36,M14a97,mainstream,17/06/2020
terrible,ADJ,37,M1f369,mainstream,31/07/2010
weakness,NOUN,37,M1f369,mainstream,31/07/2010
taxidermy,NOUN,37,M1f369,mainstream,31/07/2010
proud,ADJ,37,M1f369,mainstream,31/07/2010
owner,NOUN,37,M1f369,mainstream,31/07/2010
antique,ADJ,37,M1f369,mainstream,31/07/2010
tortoise,NOUN,37,M1f369,mainstream,31/07/2010
such,ADJ,37,M1f369,mainstream,31/07/2010
noble,ADJ,37,M1f369,mainstream,31/07/2010
tradition,NOUN,37,M1f369,mainstream,31/07/2010
grande,ADJ,37,M1f369,mainstream,31/07/2010
reptile,NOUN,37,M1f369,mainstream,31/07/2010
ownership,NOUN,37,M1f369,mainstream,31/07/2010
fashionable,ADJ,37,M1f369,mainstream,31/07/2010
small,ADJ,37,M1f369,mainstream,31/07/2010
select,ADJ,37,M1f369,mainstream,31/07/2010
group,NOUN,37,M1f369,mainstream,31/07/2010
poqueera,NOUN,37,M1f369,mainstream,31/07/2010
aesthete,NOUN,37,M1f369,mainstream,31/07/2010
memorable,ADJ,37,M1f369,mainstream,31/07/2010
passage,NOUN,37,M1f369,mainstream,31/07/2010
rebour,NOUN,37,M1f369,mainstream,31/07/2010
protagonist,NOUN,37,M1f369,mainstream,31/07/2010
tortoise,NOUN,37,M1f369,mainstream,31/07/2010
gold,NOUN,37,M1f369,mainstream,31/07/2010
gem,NOUN,37,M1f369,mainstream,31/07/2010
colour,NOUN,37,M1f369,mainstream,31/07/2010
carpet,NOUN,37,M1f369,mainstream,31/07/2010
extraordinary,ADJ,37,M1f369,mainstream,31/07/2010
fictional,ADJ,37,M1f369,mainstream,31/07/2010
example,NOUN,37,M1f369,mainstream,31/07/2010
actual,ADJ,37,M1f369,mainstream,31/07/2010
pet,NOUN,37,M1f369,mainstream,31/07/2010
man,NOUN,37,M1f369,mainstream,31/07/2010
epithet,NOUN,37,M1f369,mainstream,31/07/2010
alone,ADJ,37,M1f369,mainstream,31/07/2010
large,ADJ,37,M1f369,mainstream,31/07/2010
tortoise,NOUN,37,M1f369,mainstream,31/07/2010
flamboyant,ADJ,37,M1f369,mainstream,31/07/2010
death,NOUN,37,M1f369,mainstream,31/07/2010
shell,NOUN,37,M1f369,mainstream,31/07/2010
foot,NOUN,37,M1f369,mainstream,31/07/2010
head,NOUN,37,M1f369,mainstream,31/07/2010
bronze,NOUN,37,M1f369,mainstream,31/07/2010
carmine,NOUN,37,M1f369,mainstream,31/07/2010
satin,NOUN,37,M1f369,mainstream,31/07/2010
cushion,NOUN,37,M1f369,mainstream,31/07/2010
italian,ADJ,37,M1f369,mainstream,31/07/2010
poet,NOUN,37,M1f369,mainstream,31/07/2010
dining,NOUN,37,M1f369,mainstream,31/07/2010
room,NOUN,37,M1f369,mainstream,31/07/2010
cutprice,NOUN,37,M1f369,mainstream,31/07/2010
aesthete,NOUN,37,M1f369,mainstream,31/07/2010
can,NOUN,37,M1f369,mainstream,31/07/2010
gold,NOUN,37,M1f369,mainstream,31/07/2010
spray,NOUN,37,M1f369,mainstream,31/07/2010
paint,NOUN,37,M1f369,mainstream,31/07/2010
art,NOUN,38,M0e7c0,mainstream,05/08/2016
world,NOUN,38,M0e7c0,mainstream,05/08/2016
downtown,NOUN,38,M0e7c0,mainstream,05/08/2016
las,NOUN,38,M0e7c0,mainstream,05/08/2016
gala,NOUN,38,M0e7c0,mainstream,05/08/2016
art,NOUN,38,M0e7c0,mainstream,05/08/2016
auction,NOUN,38,M0e7c0,mainstream,05/08/2016
comedian,NOUN,38,M0e7c0,mainstream,05/08/2016
stellar,ADJ,38,M0e7c0,mainstream,05/08/2016
work,NOUN,38,M0e7c0,mainstream,05/08/2016
more,ADJ,38,M0e7c0,mainstream,05/08/2016
artist,NOUN,38,M0e7c0,mainstream,05/08/2016
diverse,ADJ,38,M0e7c0,mainstream,05/08/2016
multimedia,NOUN,38,M0e7c0,mainstream,05/08/2016
lot,NOUN,38,M0e7c0,mainstream,05/08/2016
open,ADJ,38,M0e7c0,mainstream,05/08/2016
second,ADJ,38,M0e7c0,mainstream,05/08/2016
picture,NOUN,38,M0e7c0,mainstream,05/08/2016
challenger,NOUN,38,M0e7c0,mainstream,05/08/2016
last,ADJ,38,M0e7c0,mainstream,05/08/2016
time,NOUN,38,M0e7c0,mainstream,05/08/2016
first,ADJ,38,M0e7c0,mainstream,05/08/2016
picture,NOUN,38,M0e7c0,mainstream,05/08/2016
french,ADJ,38,M0e7c0,mainstream,05/08/2016
artist,NOUN,38,M0e7c0,mainstream,05/08/2016
work,NOUN,38,M0e7c0,mainstream,05/08/2016
close,ADJ,38,M0e7c0,mainstream,05/08/2016
third,ADJ,38,M0e7c0,mainstream,05/08/2016
picture,NOUN,38,M0e7c0,mainstream,05/08/2016
woman,NOUN,38,M0e7c0,mainstream,05/08/2016
photographic,ADJ,38,M0e7c0,mainstream,05/08/2016
momentintime,NOUN,38,M0e7c0,mainstream,05/08/2016
intensity,NOUN,38,M0e7c0,mainstream,05/08/2016
fourth,ADJ,38,M0e7c0,mainstream,05/08/2016
picture,NOUN,38,M0e7c0,mainstream,05/08/2016
lot,NOUN,38,M0e7c0,mainstream,05/08/2016
low,ADJ,38,M0e7c0,mainstream,05/08/2016
price,NOUN,38,M0e7c0,mainstream,05/08/2016
point,NOUN,38,M0e7c0,mainstream,05/08/2016
witty,ADJ,38,M0e7c0,mainstream,05/08/2016
fifth,ADJ,38,M0e7c0,mainstream,05/08/2016
picture,NOUN,38,M0e7c0,mainstream,05/08/2016
sixth,ADJ,38,M0e7c0,mainstream,05/08/2016
picture,NOUN,38,M0e7c0,mainstream,05/08/2016
colourful,ADJ,38,M0e7c0,mainstream,05/08/2016
graphic,ADJ,38,M0e7c0,mainstream,05/08/2016
work,NOUN,38,M0e7c0,mainstream,05/08/2016
childlike,ADJ,38,M0e7c0,mainstream,05/08/2016
symbol,NOUN,38,M0e7c0,mainstream,05/08/2016
sale,NOUN,38,M0e7c0,mainstream,05/08/2016
auctioneer,NOUN,38,M0e7c0,mainstream,05/08/2016
wife,NOUN,38,M0e7c0,mainstream,05/08/2016
actor,NOUN,38,M0e7c0,mainstream,05/08/2016
special,ADJ,38,M0e7c0,mainstream,05/08/2016
paddle,NOUN,38,M0e7c0,mainstream,05/08/2016
local,ADJ,38,M0e7c0,mainstream,05/08/2016
multimedia,NOUN,38,M0e7c0,mainstream,05/08/2016
artist,NOUN,38,M0e7c0,mainstream,05/08/2016
event,NOUN,38,M0e7c0,mainstream,05/08/2016
online,ADJ,38,M0e7c0,mainstream,05/08/2016
auction,NOUN,38,M0e7c0,mainstream,05/08/2016
pm,NOUN,38,M0e7c0,mainstream,05/08/2016
edition,NOUN,38,M0e7c0,mainstream,05/08/2016
female,ADJ,38,M0e7c0,mainstream,05/08/2016
neoprene,NOUN,38,M0e7c0,mainstream,05/08/2016
sweatshirt,NOUN,38,M0e7c0,mainstream,05/08/2016
available,ADJ,38,M0e7c0,mainstream,05/08/2016
per,NOUN,38,M0e7c0,mainstream,05/08/2016
cent,NOUN,38,M0e7c0,mainstream,05/08/2016
proceed,NOUN,38,M0e7c0,mainstream,05/08/2016
initiative,NOUN,38,M0e7c0,mainstream,05/08/2016
passion,NOUN,38,M0e7c0,mainstream,05/08/2016
project,NOUN,38,M0e7c0,mainstream,05/08/2016
help,NOUN,38,M0e7c0,mainstream,05/08/2016
fund,NOUN,38,M0e7c0,mainstream,05/08/2016
affordable,ADJ,38,M0e7c0,mainstream,05/08/2016
safe,ADJ,38,M0e7c0,mainstream,05/08/2016
reproductive,ADJ,38,M0e7c0,mainstream,05/08/2016
healthcare,NOUN,38,M0e7c0,mainstream,05/08/2016
service,NOUN,38,M0e7c0,mainstream,05/08/2016
addition,NOUN,38,M0e7c0,mainstream,05/08/2016
work,NOUN,38,M0e7c0,mainstream,05/08/2016
sale,NOUN,38,M0e7c0,mainstream,05/08/2016
live,ADJ,38,M0e7c0,mainstream,05/08/2016
silent,ADJ,38,M0e7c0,mainstream,05/08/2016
auction,NOUN,38,M0e7c0,mainstream,05/08/2016
night,NOUN,38,M0e7c0,mainstream,05/08/2016
work,NOUN,38,M0e7c0,mainstream,05/08/2016
awardwinning,NOUN,38,M0e7c0,mainstream,05/08/2016
filmmaker,NOUN,38,M0e7c0,mainstream,05/08/2016
documentary,NOUN,38,M0e7c0,mainstream,05/08/2016
clinic,ADJ,38,M0e7c0,mainstream,05/08/2016
worker,NOUN,38,M0e7c0,mainstream,05/08/2016
lawyer,NOUN,38,M0e7c0,mainstream,05/08/2016
abortion,NOUN,38,M0e7c0,mainstream,05/08/2016
safe,ADJ,38,M0e7c0,mainstream,05/08/2016
legal,ADJ,38,M0e7c0,mainstream,05/08/2016
million,NOUN,38,M0e7c0,mainstream,05/08/2016
american,ADJ,38,M0e7c0,mainstream,05/08/2016
woman,NOUN,38,M0e7c0,mainstream,05/08/2016
main,ADJ,39,M08a59,mainstream,03/05/2015
draw,NOUN,39,M08a59,mainstream,03/05/2015
exuberant,ADJ,39,M08a59,mainstream,03/05/2015
annual,ADJ,39,M08a59,mainstream,03/05/2015
soire,NOUN,39,M08a59,mainstream,03/05/2015
aid,NOUN,39,M08a59,mainstream,03/05/2015
nonprofit,ADJ,39,M08a59,mainstream,03/05/2015
fashion,NOUN,39,M08a59,mainstream,03/05/2015
show,NOUN,39,M08a59,mainstream,03/05/2015
past,ADJ,39,M08a59,mainstream,03/05/2015
participant,NOUN,39,M08a59,mainstream,03/05/2015
year,NOUN,39,M08a59,mainstream,03/05/2015
capsule,ADJ,39,M08a59,mainstream,03/05/2015
couture,NOUN,39,M08a59,mainstream,03/05/2015
collection,NOUN,39,M08a59,mainstream,03/05/2015
ball,NOUN,39,M08a59,mainstream,03/05/2015
gold,ADJ,39,M08a59,mainstream,03/05/2015
theme,NOUN,39,M08a59,mainstream,03/05/2015
catwalk,NOUN,39,M08a59,mainstream,03/05/2015
private,ADJ,39,M08a59,mainstream,03/05/2015
bid,NOUN,39,M08a59,mainstream,03/05/2015
piece,NOUN,39,M08a59,mainstream,03/05/2015
collection,NOUN,39,M08a59,mainstream,03/05/2015
show,NOUN,39,M08a59,mainstream,03/05/2015
opulent,ADJ,39,M08a59,mainstream,03/05/2015
guest,NOUN,39,M08a59,mainstream,03/05/2015
ball,NOUN,39,M08a59,mainstream,03/05/2015
big,ADJ,39,M08a59,mainstream,03/05/2015
charity,NOUN,39,M08a59,mainstream,03/05/2015
event,NOUN,39,M08a59,mainstream,03/05/2015
world,NOUN,39,M08a59,mainstream,03/05/2015
fashion,NOUN,39,M08a59,mainstream,03/05/2015
show,NOUN,39,M08a59,mainstream,03/05/2015
live,ADJ,39,M08a59,mainstream,03/05/2015
music,NOUN,39,M08a59,mainstream,03/05/2015
auction,NOUN,39,M08a59,mainstream,03/05/2015
highlight,NOUN,39,M08a59,mainstream,03/05/2015
interior,ADJ,39,M08a59,mainstream,03/05/2015
jewellery,NOUN,39,M08a59,mainstream,03/05/2015
proceed,NOUN,39,M08a59,mainstream,03/05/2015
ticket,NOUN,39,M08a59,mainstream,03/05/2015
sale,NOUN,39,M08a59,mainstream,03/05/2015
charity,NOUN,39,M08a59,mainstream,03/05/2015
other,ADJ,39,M08a59,mainstream,03/05/2015
tempting,ADJ,39,M08a59,mainstream,03/05/2015
charitable,ADJ,39,M08a59,mainstream,03/05/2015
event,NOUN,39,M08a59,mainstream,03/05/2015
auction,NOUN,39,M08a59,mainstream,03/05/2015
exhibition,NOUN,39,M08a59,mainstream,03/05/2015
shop,NOUN,39,M08a59,mainstream,03/05/2015
aid,NOUN,39,M08a59,mainstream,03/05/2015
womensonly,ADJ,39,M08a59,mainstream,03/05/2015
car,NOUN,39,M08a59,mainstream,03/05/2015
rally,NOUN,39,M08a59,mainstream,03/05/2015
today,NOUN,40,M1d041,mainstream,30/04/2018
new,ADJ,40,M1d041,mainstream,30/04/2018
global,ADJ,40,M1d041,mainstream,30/04/2018
brand,NOUN,40,M1d041,mainstream,30/04/2018
campaign,NOUN,40,M1d041,mainstream,30/04/2018
campaign,NOUN,40,M1d041,mainstream,30/04/2018
colourful,ADJ,40,M1d041,mainstream,30/04/2018
provocative,ADJ,40,M1d041,mainstream,30/04/2018
journalism,NOUN,40,M1d041,mainstream,30/04/2018
strong,ADJ,40,M1d041,mainstream,30/04/2018
engagement,NOUN,40,M1d041,mainstream,30/04/2018
fts,ADJ,40,M1d041,mainstream,30/04/2018
core,NOUN,40,M1d041,mainstream,30/04/2018
business,NOUN,40,M1d041,mainstream,30/04/2018
audience,NOUN,40,M1d041,mainstream,30/04/2018
new,ADJ,40,M1d041,mainstream,30/04/2018
reader,NOUN,40,M1d041,mainstream,30/04/2018
worldclass,NOUN,40,M1d041,mainstream,30/04/2018
coverage,NOUN,40,M1d041,mainstream,30/04/2018
art,NOUN,40,M1d041,mainstream,30/04/2018
culture,NOUN,40,M1d041,mainstream,30/04/2018
idea,NOUN,40,M1d041,mainstream,30/04/2018
lifestyle,NOUN,40,M1d041,mainstream,30/04/2018
campaign,NOUN,40,M1d041,mainstream,30/04/2018
refresh,NOUN,40,M1d041,mainstream,30/04/2018
rebrand,NOUN,40,M1d041,mainstream,30/04/2018
editor,NOUN,40,M1d041,mainstream,30/04/2018
phase,NOUN,40,M1d041,mainstream,30/04/2018
first,ADJ,40,M1d041,mainstream,30/04/2018
display,NOUN,40,M1d041,mainstream,30/04/2018
online,ADJ,40,M1d041,mainstream,30/04/2018
video,NOUN,40,M1d041,mainstream,30/04/2018
retail,ADJ,40,M1d041,mainstream,30/04/2018
element,NOUN,40,M1d041,mainstream,30/04/2018
high,ADJ,40,M1d041,mainstream,30/04/2018
profile,NOUN,40,M1d041,mainstream,30/04/2018
location,NOUN,40,M1d041,mainstream,30/04/2018
second,ADJ,40,M1d041,mainstream,30/04/2018
phase,NOUN,40,M1d041,mainstream,30/04/2018
summer,NOUN,40,M1d041,mainstream,30/04/2018
major,ADJ,40,M1d041,mainstream,30/04/2018
experiential,ADJ,40,M1d041,mainstream,30/04/2018
focus,NOUN,40,M1d041,mainstream,30/04/2018
new,ADJ,40,M1d041,mainstream,30/04/2018
direction,NOUN,40,M1d041,mainstream,30/04/2018
creative,ADJ,40,M1d041,mainstream,30/04/2018
concept,NOUN,40,M1d041,mainstream,30/04/2018
execution,NOUN,40,M1d041,mainstream,30/04/2018
partnership,NOUN,40,M1d041,mainstream,30/04/2018
striking,ADJ,40,M1d041,mainstream,30/04/2018
phaseone,ADJ,40,M1d041,mainstream,30/04/2018
advert,NOUN,40,M1d041,mainstream,30/04/2018
variety,NOUN,40,M1d041,mainstream,30/04/2018
illustrator,NOUN,40,M1d041,mainstream,30/04/2018
range,NOUN,40,M1d041,mainstream,30/04/2018
article,NOUN,40,M1d041,mainstream,30/04/2018
art,NOUN,40,M1d041,mainstream,30/04/2018
artist,NOUN,40,M1d041,mainstream,30/04/2018
character,NOUN,40,M1d041,mainstream,30/04/2018
flaw,NOUN,40,M1d041,mainstream,30/04/2018
renowned,ADJ,40,M1d041,mainstream,30/04/2018
artist,NOUN,40,M1d041,mainstream,30/04/2018
entertainer,NOUN,40,M1d041,mainstream,30/04/2018
age,NOUN,40,M1d041,mainstream,30/04/2018
disease,NOUN,40,M1d041,mainstream,30/04/2018
question,NOUN,40,M1d041,mainstream,30/04/2018
wellbeing,NOUN,40,M1d041,mainstream,30/04/2018
mortality,NOUN,40,M1d041,mainstream,30/04/2018
mind,NOUN,40,M1d041,mainstream,30/04/2018
tech,NOUN,40,M1d041,mainstream,30/04/2018
industry,NOUN,40,M1d041,mainstream,30/04/2018
great,ADJ,40,M1d041,mainstream,30/04/2018
invention,NOUN,40,M1d041,mainstream,30/04/2018
reader,NOUN,40,M1d041,mainstream,30/04/2018
relationship,NOUN,40,M1d041,mainstream,30/04/2018
chief,ADJ,40,M1d041,mainstream,30/04/2018
communication,NOUN,40,M1d041,mainstream,30/04/2018
marketing,NOUN,40,M1d041,mainstream,30/04/2018
officer,NOUN,40,M1d041,mainstream,30/04/2018
campaign,NOUN,40,M1d041,mainstream,30/04/2018
editorial,ADJ,40,M1d041,mainstream,30/04/2018
content,NOUN,40,M1d041,mainstream,30/04/2018
centre,NOUN,40,M1d041,mainstream,30/04/2018
strong,ADJ,40,M1d041,mainstream,30/04/2018
visual,ADJ,40,M1d041,mainstream,30/04/2018
intellectual,ADJ,40,M1d041,mainstream,30/04/2018
impact,NOUN,40,M1d041,mainstream,30/04/2018
debate,NOUN,40,M1d041,mainstream,30/04/2018
conversation,NOUN,40,M1d041,mainstream,30/04/2018
essential,ADJ,40,M1d041,mainstream,30/04/2018
read,NOUN,40,M1d041,mainstream,30/04/2018
interested,ADJ,40,M1d041,mainstream,30/04/2018
