word,pos,vector,doc_id,subcorpus,dt
decisionmaker,NOUN,4,M137b1,mainstream,26/09/2019
pharma,NOUN,4,M137b1,mainstream,26/09/2019
company,NOUN,4,M137b1,mainstream,26/09/2019
pricing,NOUN,4,M137b1,mainstream,26/09/2019
strategy,NOUN,4,M137b1,mainstream,26/09/2019
product,NOUN,4,M137b1,mainstream,26/09/2019
much,ADJ,4,M137b1,mainstream,26/09/2019
government,NOUN,4,M137b1,mainstream,26/09/2019
low,ADJ,4,M137b1,mainstream,26/09/2019
drug,NOUN,4,M137b1,mainstream,26/09/2019
price,NOUN,4,M137b1,mainstream,26/09/2019
work,NOUN,4,M137b1,mainstream,26/09/2019
future,NOUN,4,M137b1,mainstream,26/09/2019
drug,NOUN,4,M137b1,mainstream,26/09/2019
pricing,NOUN,4,M137b1,mainstream,26/09/2019
balanced,ADJ,4,M137b1,mainstream,26/09/2019
perspective,NOUN,4,M137b1,mainstream,26/09/2019
rebate,NOUN,4,M137b1,mainstream,26/09/2019
system,NOUN,4,M137b1,mainstream,26/09/2019
evolve,NOUN,4,M137b1,mainstream,26/09/2019
new,ADJ,4,M137b1,mainstream,26/09/2019
power,NOUN,4,M137b1,mainstream,26/09/2019
drug,NOUN,4,M137b1,mainstream,26/09/2019
price,NOUN,4,M137b1,mainstream,26/09/2019
difference,NOUN,4,M137b1,mainstream,26/09/2019
patient,NOUN,4,M137b1,mainstream,26/09/2019
global,ADJ,4,M137b1,mainstream,26/09/2019
factor,NOUN,4,M137b1,mainstream,26/09/2019
pricing,NOUN,4,M137b1,mainstream,26/09/2019
market,NOUN,4,M137b1,mainstream,26/09/2019
access,NOUN,4,M137b1,mainstream,26/09/2019
landscape,NOUN,4,M137b1,mainstream,26/09/2019
full,ADJ,4,M137b1,mainstream,26/09/2019
spectrum,NOUN,4,M137b1,mainstream,26/09/2019
pricing,NOUN,4,M137b1,mainstream,26/09/2019
market,NOUN,4,M137b1,mainstream,26/09/2019
access,NOUN,4,M137b1,mainstream,26/09/2019
stakeholder,NOUN,4,M137b1,mainstream,26/09/2019
company,NOUN,4,M137b1,mainstream,26/09/2019
pbm,NOUN,4,M137b1,mainstream,26/09/2019
provider,NOUN,4,M137b1,mainstream,26/09/2019
patient,NOUN,4,M137b1,mainstream,26/09/2019
early,ADJ,5,M0826e,mainstream,21/04/2005
column,NOUN,5,M0826e,mainstream,21/04/2005
database,NOUN,5,M0826e,mainstream,21/04/2005
directive,NOUN,5,M0826e,mainstream,21/04/2005
european,ADJ,5,M0826e,mainstream,21/04/2005
public,ADJ,5,M0826e,mainstream,21/04/2005
information,NOUN,5,M0826e,mainstream,21/04/2005
policyprocess,NOUN,5,M0826e,mainstream,21/04/2005
evidencefree,ADJ,5,M0826e,mainstream,21/04/2005
new,ADJ,5,M0826e,mainstream,21/04/2005
right,NOUN,5,M0826e,mainstream,21/04/2005
basis,NOUN,5,M0826e,mainstream,21/04/2005
anecdote,NOUN,5,M0826e,mainstream,21/04/2005
other,ADJ,5,M0826e,mainstream,21/04/2005
example,NOUN,5,M0826e,mainstream,21/04/2005
copyright,NOUN,5,M0826e,mainstream,21/04/2005
law,NOUN,5,M0826e,mainstream,21/04/2005
tax,NOUN,5,M0826e,mainstream,21/04/2005
reader,NOUN,5,M0826e,mainstream,21/04/2005
benefit,NOUN,5,M0826e,mainstream,21/04/2005
writer,NOUN,5,M0826e,mainstream,21/04/2005
tax,NOUN,5,M0826e,mainstream,21/04/2005
day,NOUN,5,M0826e,mainstream,21/04/2005
necessary,ADJ,5,M0826e,mainstream,21/04/2005
copyright,NOUN,5,M0826e,mainstream,21/04/2005
term,NOUN,5,M0826e,mainstream,21/04/2005
side,NOUN,5,M0826e,mainstream,21/04/2005
year,NOUN,5,M0826e,mainstream,21/04/2005
author,NOUN,5,M0826e,mainstream,21/04/2005
life,NOUN,5,M0826e,mainstream,21/04/2005
year,NOUN,5,M0826e,mainstream,21/04/2005
protection,NOUN,5,M0826e,mainstream,21/04/2005
dead,ADJ,5,M0826e,mainstream,21/04/2005
author,NOUN,5,M0826e,mainstream,21/04/2005
hope,NOUN,5,M0826e,mainstream,21/04/2005
tomb,NOUN,5,M0826e,mainstream,21/04/2005
cent,NOUN,5,M0826e,mainstream,21/04/2005
work,NOUN,5,M0826e,mainstream,21/04/2005
more,ADJ,5,M0826e,mainstream,21/04/2005
year,NOUN,5,M0826e,mainstream,21/04/2005
old,ADJ,5,M0826e,mainstream,21/04/2005
available,ADJ,5,M0826e,mainstream,21/04/2005
lock,NOUN,5,M0826e,mainstream,21/04/2005
cent,NOUN,5,M0826e,mainstream,21/04/2005
20th,ADJ,5,M0826e,mainstream,21/04/2005
century,NOUN,5,M0826e,mainstream,21/04/2005
culture,NOUN,5,M0826e,mainstream,21/04/2005
cent,NOUN,5,M0826e,mainstream,21/04/2005
harm,NOUN,5,M0826e,mainstream,21/04/2005
public,NOUN,5,M0826e,mainstream,21/04/2005
huge,ADJ,5,M0826e,mainstream,21/04/2005
benefit,NOUN,5,M0826e,mainstream,21/04/2005
author,NOUN,5,M0826e,mainstream,21/04/2005
tiny,ADJ,5,M0826e,mainstream,21/04/2005
other,ADJ,5,M0826e,mainstream,21/04/2005
field,NOUN,5,M0826e,mainstream,21/04/2005
official,NOUN,5,M0826e,mainstream,21/04/2005
responsible,ADJ,5,M0826e,mainstream,21/04/2005
international,ADJ,5,M0826e,mainstream,21/04/2005
stupidity,NOUN,5,M0826e,mainstream,21/04/2005
pact,NOUN,5,M0826e,mainstream,21/04/2005
one,NOUN,5,M0826e,mainstream,21/04/2005
evidence,NOUN,5,M0826e,mainstream,21/04/2005
new,ADJ,5,M0826e,mainstream,21/04/2005
right,NOUN,5,M0826e,mainstream,21/04/2005
simple,ADJ,5,M0826e,mainstream,21/04/2005
assessment,NOUN,5,M0826e,mainstream,21/04/2005
need,NOUN,5,M0826e,mainstream,21/04/2005
stake,NOUN,5,M0826e,mainstream,21/04/2005
trivial,ADJ,5,M0826e,mainstream,21/04/2005
one,NOUN,5,M0826e,mainstream,21/04/2005
intellectual,ADJ,5,M0826e,mainstream,21/04/2005
property,NOUN,5,M0826e,mainstream,21/04/2005
important,ADJ,5,M0826e,mainstream,21/04/2005
ground,NOUN,5,M0826e,mainstream,21/04/2005
rule,NOUN,5,M0826e,mainstream,21/04/2005
information,NOUN,5,M0826e,mainstream,21/04/2005
society,NOUN,5,M0826e,mainstream,21/04/2005
mistake,NOUN,5,M0826e,mainstream,21/04/2005
cost,NOUN,5,M0826e,mainstream,21/04/2005
free,ADJ,5,M0826e,mainstream,21/04/2005
speech,NOUN,5,M0826e,mainstream,21/04/2005
competition,NOUN,5,M0826e,mainstream,21/04/2005
innovation,NOUN,5,M0826e,mainstream,21/04/2005
science,NOUN,5,M0826e,mainstream,21/04/2005
answer,NOUN,5,M0826e,mainstream,21/04/2005
obvious,ADJ,5,M0826e,mainstream,21/04/2005
corporate,ADJ,5,M0826e,mainstream,21/04/2005
capture,NOUN,5,M0826e,mainstream,21/04/2005
decision,NOUN,5,M0826e,mainstream,21/04/2005
making,NOUN,5,M0826e,mainstream,21/04/2005
process,NOUN,5,M0826e,mainstream,21/04/2005
cynical,ADJ,5,M0826e,mainstream,21/04/2005
conclusion,NOUN,5,M0826e,mainstream,21/04/2005
economic,ADJ,5,M0826e,mainstream,21/04/2005
interest,NOUN,5,M0826e,mainstream,21/04/2005
side,NOUN,5,M0826e,mainstream,21/04/2005
film,NOUN,5,M0826e,mainstream,21/04/2005
music,NOUN,5,M0826e,mainstream,21/04/2005
industry,NOUN,5,M0826e,mainstream,21/04/2005
tiny,ADJ,5,M0826e,mainstream,21/04/2005
consumer,NOUN,5,M0826e,mainstream,21/04/2005
electronic,NOUN,5,M0826e,mainstream,21/04/2005
industry,NOUN,5,M0826e,mainstream,21/04/2005
copyright,NOUN,5,M0826e,mainstream,21/04/2005
law,NOUN,5,M0826e,mainstream,21/04/2005
dance,NOUN,5,M0826e,mainstream,21/04/2005
tune,NOUN,5,M0826e,mainstream,21/04/2005
former,ADJ,5,M0826e,mainstream,21/04/2005
latter,ADJ,5,M0826e,mainstream,21/04/2005
open,ADJ,5,M0826e,mainstream,21/04/2005
source,NOUN,5,M0826e,mainstream,21/04/2005
software,NOUN,5,M0826e,mainstream,21/04/2005
big,ADJ,5,M0826e,mainstream,21/04/2005
business,NOUN,5,M0826e,mainstream,21/04/2005
international,ADJ,5,M0826e,mainstream,21/04/2005
bureaucracy,NOUN,5,M0826e,mainstream,21/04/2005
godless,ADJ,5,M0826e,mainstream,21/04/2005
communism,NOUN,5,M0826e,mainstream,21/04/2005
money,NOUN,5,M0826e,mainstream,21/04/2005
decisionmaker,NOUN,5,M0826e,mainstream,21/04/2005
side,NOUN,5,M0826e,mainstream,21/04/2005
conversation,NOUN,5,M0826e,mainstream,21/04/2005
corporate,ADJ,5,M0826e,mainstream,21/04/2005
capture,NOUN,5,M0826e,mainstream,21/04/2005
part,NOUN,5,M0826e,mainstream,21/04/2005
explanation,NOUN,5,M0826e,mainstream,21/04/2005
more,ADJ,5,M0826e,mainstream,21/04/2005
culture,NOUN,5,M0826e,mainstream,21/04/2005
stupidity,NOUN,5,M0826e,mainstream,21/04/2005
rich,ADJ,5,M0826e,mainstream,21/04/2005
complex,ADJ,5,M0826e,mainstream,21/04/2005
stupidity,NOUN,5,M0826e,mainstream,21/04/2005
fine,ADJ,5,M0826e,mainstream,21/04/2005
few,ADJ,5,M0826e,mainstream,21/04/2005
flavour,NOUN,5,M0826e,mainstream,21/04/2005
maximalism,NOUN,5,M0826e,mainstream,21/04/2005
first,ADJ,5,M0826e,mainstream,21/04/2005
thing,NOUN,5,M0826e,mainstream,21/04/2005
many,ADJ,5,M0826e,mainstream,21/04/2005
decision,NOUN,5,M0826e,mainstream,21/04/2005
honest,ADJ,5,M0826e,mainstream,21/04/2005
delusion,NOUN,5,M0826e,mainstream,21/04/2005
corporate,ADJ,5,M0826e,mainstream,21/04/2005
corruption,NOUN,5,M0826e,mainstream,21/04/2005
delusion,NOUN,5,M0826e,mainstream,21/04/2005
maximalism,NOUN,5,M0826e,mainstream,21/04/2005
intellectual,ADJ,5,M0826e,mainstream,21/04/2005
property,NOUN,5,M0826e,mainstream,21/04/2005
right,NOUN,5,M0826e,mainstream,21/04/2005
more,ADJ,5,M0826e,mainstream,21/04/2005
innovation,NOUN,5,M0826e,mainstream,21/04/2005
wrong,ADJ,5,M0826e,mainstream,21/04/2005
right,NOUN,5,M0826e,mainstream,21/04/2005
cost,NOUN,5,M0826e,mainstream,21/04/2005
innovation,NOUN,5,M0826e,mainstream,21/04/2005
line,NOUN,5,M0826e,mainstream,21/04/2005
code,NOUN,5,M0826e,mainstream,21/04/2005
gene,NOUN,5,M0826e,mainstream,21/04/2005
sequence,NOUN,5,M0826e,mainstream,21/04/2005
datum,NOUN,5,M0826e,mainstream,21/04/2005
monopolistic,ADJ,5,M0826e,mainstream,21/04/2005
anticompetitive,ADJ,5,M0826e,mainstream,21/04/2005
effect,NOUN,5,M0826e,mainstream,21/04/2005
incentive,NOUN,5,M0826e,mainstream,21/04/2005
effect,NOUN,5,M0826e,mainstream,21/04/2005
central,ADJ,5,M0826e,mainstream,21/04/2005
question,NOUN,5,M0826e,mainstream,21/04/2005
many,ADJ,5,M0826e,mainstream,21/04/2005
decision,NOUN,5,M0826e,mainstream,21/04/2005
maker,NOUN,5,M0826e,mainstream,21/04/2005
point,NOUN,5,M0826e,mainstream,21/04/2005
exchange,NOUN,5,M0826e,mainstream,21/04/2005
significant,ADJ,5,M0826e,mainstream,21/04/2005
property,NOUN,5,M0826e,mainstream,21/04/2005
right,NOUN,5,M0826e,mainstream,21/04/2005
unoriginal,ADJ,5,M0826e,mainstream,21/04/2005
compilation,NOUN,5,M0826e,mainstream,21/04/2005
datum,NOUN,5,M0826e,mainstream,21/04/2005
large,ADJ,5,M0826e,mainstream,21/04/2005
database,NOUN,5,M0826e,mainstream,21/04/2005
industry,NOUN,5,M0826e,mainstream,21/04/2005
significant,ADJ,5,M0826e,mainstream,21/04/2005
sweat,NOUN,5,M0826e,mainstream,21/04/2005
brow,NOUN,5,M0826e,mainstream,21/04/2005
protection,NOUN,5,M0826e,mainstream,21/04/2005
country,NOUN,5,M0826e,mainstream,21/04/2005
strong,ADJ,5,M0826e,mainstream,21/04/2005
right,NOUN,5,M0826e,mainstream,21/04/2005
weak,ADJ,5,M0826e,mainstream,21/04/2005
committee,NOUN,5,M0826e,mainstream,21/04/2005
moment,NOUN,5,M0826e,mainstream,21/04/2005
right,NOUN,5,M0826e,mainstream,21/04/2005
response,NOUN,5,M0826e,mainstream,21/04/2005
european,ADJ,5,M0826e,mainstream,21/04/2005
right,NOUN,5,M0826e,mainstream,21/04/2005
strong,ADJ,5,M0826e,mainstream,21/04/2005
closedmindedness,NOUN,5,M0826e,mainstream,21/04/2005
remarkable,ADJ,5,M0826e,mainstream,21/04/2005
man,NOUN,5,M0826e,mainstream,21/04/2005
little,ADJ,5,M0826e,mainstream,21/04/2005
salad,NOUN,5,M0826e,mainstream,21/04/2005
slim,ADJ,5,M0826e,mainstream,21/04/2005
good,ADJ,5,M0826e,mainstream,21/04/2005
much,ADJ,5,M0826e,mainstream,21/04/2005
doughnut,NOUN,5,M0826e,mainstream,21/04/2005
delusion,NOUN,5,M0826e,mainstream,21/04/2005
idea,NOUN,5,M0826e,mainstream,21/04/2005
inventor,NOUN,5,M0826e,mainstream,21/04/2005
artist,NOUN,5,M0826e,mainstream,21/04/2005
public,ADJ,5,M0826e,mainstream,21/04/2005
domain,NOUN,5,M0826e,mainstream,21/04/2005
accessible,ADJ,5,M0826e,mainstream,21/04/2005
material,NOUN,5,M0826e,mainstream,21/04/2005
thin,ADJ,5,M0826e,mainstream,21/04/2005
air,NOUN,5,M0826e,mainstream,21/04/2005
most,ADJ,5,M0826e,mainstream,21/04/2005
case,NOUN,5,M0826e,mainstream,21/04/2005
true,ADJ,5,M0826e,mainstream,21/04/2005
artist,NOUN,5,M0826e,mainstream,21/04/2005
scientist,NOUN,5,M0826e,mainstream,21/04/2005
technologist,NOUN,5,M0826e,mainstream,21/04/2005
past,NOUN,5,M0826e,mainstream,21/04/2005
blue,NOUN,5,M0826e,mainstream,21/04/2005
theatre,NOUN,5,M0826e,mainstream,21/04/2005
valley,NOUN,5,M0826e,mainstream,21/04/2005
today,NOUN,5,M0826e,mainstream,21/04/2005
rule,NOUN,5,M0826e,mainstream,21/04/2005
documentary,NOUN,5,M0826e,mainstream,21/04/2005
filmmaker,NOUN,5,M0826e,mainstream,21/04/2005
clearance,NOUN,5,M0826e,mainstream,21/04/2005
freesoftware,NOUN,5,M0826e,mainstream,21/04/2005
developer,NOUN,5,M0826e,mainstream,21/04/2005
software,NOUN,5,M0826e,mainstream,21/04/2005
patent,NOUN,5,M0826e,mainstream,21/04/2005
contract,NOUN,5,M0826e,mainstream,21/04/2005
subject,NOUN,5,M0826e,mainstream,21/04/2005
company,NOUN,5,M0826e,mainstream,21/04/2005
press,NOUN,5,M0826e,mainstream,21/04/2005
factory,NOUN,5,M0826e,mainstream,21/04/2005
landmine,NOUN,5,M0826e,mainstream,21/04/2005
law,NOUN,5,M0826e,mainstream,21/04/2005
contract,NOUN,5,M0826e,mainstream,21/04/2005
industry,NOUN,5,M0826e,mainstream,21/04/2005
group,NOUN,5,M0826e,mainstream,21/04/2005
cosy,ADJ,5,M0826e,mainstream,21/04/2005
arrangement,NOUN,5,M0826e,mainstream,21/04/2005
viable,ADJ,5,M0826e,mainstream,21/04/2005
citizenpublisher,NOUN,5,M0826e,mainstream,21/04/2005
cyberspace,NOUN,5,M0826e,mainstream,21/04/2005
maker,NOUN,5,M0826e,mainstream,21/04/2005
free,ADJ,5,M0826e,mainstream,21/04/2005
software,NOUN,5,M0826e,mainstream,21/04/2005
scientist,NOUN,5,M0826e,mainstream,21/04/2005
dataanalysis,NOUN,5,M0826e,mainstream,21/04/2005
world,NOUN,5,M0826e,mainstream,21/04/2005
structure,NOUN,5,M0826e,mainstream,21/04/2005
many,ADJ,5,M0826e,mainstream,21/04/2005
more,ADJ,5,M0826e,mainstream,21/04/2005
theme,NOUN,5,M0826e,mainstream,21/04/2005
idea,NOUN,5,M0826e,mainstream,21/04/2005
great,ADJ,5,M0826e,mainstream,21/04/2005
control,NOUN,5,M0826e,mainstream,21/04/2005
example,NOUN,5,M0826e,mainstream,21/04/2005
column,NOUN,5,M0826e,mainstream,21/04/2005
public,ADJ,5,M0826e,mainstream,21/04/2005
datum,NOUN,5,M0826e,mainstream,21/04/2005
way,NOUN,5,M0826e,mainstream,21/04/2005
right,NOUN,5,M0826e,mainstream,21/04/2005
view,NOUN,5,M0826e,mainstream,21/04/2005
stupidity,NOUN,5,M0826e,mainstream,21/04/2005
ideology,NOUN,5,M0826e,mainstream,21/04/2005
worldview,NOUN,5,M0826e,mainstream,21/04/2005
flat,ADJ,5,M0826e,mainstream,21/04/2005
earthism,NOUN,5,M0826e,mainstream,21/04/2005
world,NOUN,5,M0826e,mainstream,21/04/2005
flat,ADJ,5,M0826e,mainstream,21/04/2005
stupidity,NOUN,5,M0826e,mainstream,21/04/2005
pact,NOUN,5,M0826e,mainstream,21/04/2005
clear,ADJ,5,M0826e,mainstream,21/04/2005
good,ADJ,5,M0826e,mainstream,21/04/2005
thing,NOUN,5,M0826e,mainstream,21/04/2005
important,ADJ,5,M0826e,mainstream,21/04/2005
strand,NOUN,5,M0826e,mainstream,21/04/2005
such,ADJ,5,M0826e,mainstream,21/04/2005
natural,ADJ,5,M0826e,mainstream,21/04/2005
right,NOUN,5,M0826e,mainstream,21/04/2005
droit,NOUN,5,M0826e,mainstream,21/04/2005
dauteur,NOUN,5,M0826e,mainstream,21/04/2005
own,ADJ,5,M0826e,mainstream,21/04/2005
column,NOUN,5,M0826e,mainstream,21/04/2005
proposal,NOUN,5,M0826e,mainstream,21/04/2005
right,NOUN,5,M0826e,mainstream,21/04/2005
silly,ADJ,5,M0826e,mainstream,21/04/2005
evidence,NOUN,5,M0826e,mainstream,21/04/2005
university,NOUN,5,M0826e,mainstream,21/04/2005
contribution,NOUN,5,M0826e,mainstream,21/04/2005
public,ADJ,5,M0826e,mainstream,21/04/2005
domain,NOUN,5,M0826e,mainstream,21/04/2005
creativity,NOUN,5,M0826e,mainstream,21/04/2005
only,ADJ,5,M0826e,mainstream,21/04/2005
such,ADJ,5,M0826e,mainstream,21/04/2005
academic,ADJ,5,M0826e,mainstream,21/04/2005
centre,NOUN,5,M0826e,mainstream,21/04/2005
world,NOUN,5,M0826e,mainstream,21/04/2005
innovative,ADJ,5,M0826e,mainstream,21/04/2005
worried,ADJ,5,M0826e,mainstream,21/04/2005
evidence,NOUN,5,M0826e,mainstream,21/04/2005
role,NOUN,5,M0826e,mainstream,21/04/2005
public,ADJ,5,M0826e,mainstream,21/04/2005
domain,NOUN,5,M0826e,mainstream,21/04/2005
innovation,NOUN,5,M0826e,mainstream,21/04/2005
good,ADJ,5,M0826e,mainstream,21/04/2005
policy,NOUN,5,M0826e,mainstream,21/04/2005
writer,NOUN,5,M0826e,mainstream,21/04/2005
founder,NOUN,5,M0826e,mainstream,21/04/2005
board,NOUN,5,M0826e,mainstream,21/04/2005
member,NOUN,5,M0826e,mainstream,21/04/2005
first,ADJ,6,M0d586,mainstream,01/04/2020
new,ADJ,6,M0d586,mainstream,01/04/2020
story,NOUN,6,M0d586,mainstream,01/04/2020
imperative,NOUN,6,M0d586,mainstream,01/04/2020
test,NOUN,6,M0d586,mainstream,01/04/2020
test,NOUN,6,M0d586,mainstream,01/04/2020
slogan,NOUN,6,M0d586,mainstream,01/04/2020
coronavirus,NOUN,6,M0d586,mainstream,01/04/2020
pandemic,ADJ,6,M0d586,mainstream,01/04/2020
last,ADJ,6,M0d586,mainstream,01/04/2020
month,NOUN,6,M0d586,mainstream,01/04/2020
head,NOUN,6,M0d586,mainstream,01/04/2020
simple,ADJ,6,M0d586,mainstream,01/04/2020
goal,NOUN,6,M0d586,mainstream,01/04/2020
welloff,NOUN,6,M0d586,mainstream,01/04/2020
country,NOUN,6,M0d586,mainstream,01/04/2020
spread,NOUN,6,M0d586,mainstream,01/04/2020
virus,NOUN,6,M0d586,mainstream,01/04/2020
population,NOUN,6,M0d586,mainstream,01/04/2020
way,NOUN,6,M0d586,mainstream,01/04/2020
test,NOUN,6,M0d586,mainstream,01/04/2020
large,ADJ,6,M0d586,mainstream,01/04/2020
scale,NOUN,6,M0d586,mainstream,01/04/2020
laggard,NOUN,6,M0d586,mainstream,01/04/2020
great,ADJ,6,M0d586,mainstream,01/04/2020
delay,NOUN,6,M0d586,mainstream,01/04/2020
prolonged,ADJ,6,M0d586,mainstream,01/04/2020
uncertainty,NOUN,6,M0d586,mainstream,01/04/2020
size,NOUN,6,M0d586,mainstream,01/04/2020
virus,NOUN,6,M0d586,mainstream,01/04/2020
threat,NOUN,6,M0d586,mainstream,01/04/2020
hunger,NOUN,6,M0d586,mainstream,01/04/2020
diagnosis,NOUN,6,M0d586,mainstream,01/04/2020
testing,NOUN,6,M0d586,mainstream,01/04/2020
kit,NOUN,6,M0d586,mainstream,01/04/2020
impatience,NOUN,6,M0d586,mainstream,01/04/2020
government,NOUN,6,M0d586,mainstream,01/04/2020
mount,NOUN,6,M0d586,mainstream,01/04/2020
available,ADJ,6,M0d586,mainstream,01/04/2020
technology,NOUN,6,M0d586,mainstream,01/04/2020
potential,NOUN,6,M0d586,mainstream,01/04/2020
limitation,NOUN,6,M0d586,mainstream,01/04/2020
test,NOUN,6,M0d586,mainstream,01/04/2020
available,ADJ,6,M0d586,mainstream,01/04/2020
coronavirus,NOUN,6,M0d586,mainstream,01/04/2020
infection,NOUN,6,M0d586,mainstream,01/04/2020
main,ADJ,6,M0d586,mainstream,01/04/2020
type,NOUN,6,M0d586,mainstream,01/04/2020
first,ADJ,6,M0d586,mainstream,01/04/2020
antigen,NOUN,6,M0d586,mainstream,01/04/2020
test,NOUN,6,M0d586,mainstream,01/04/2020
presence,NOUN,6,M0d586,mainstream,01/04/2020
absence,NOUN,6,M0d586,mainstream,01/04/2020
body,NOUN,6,M0d586,mainstream,01/04/2020
new,ADJ,6,M0d586,mainstream,01/04/2020
coronavirus,NOUN,6,M0d586,mainstream,01/04/2020
disease,NOUN,6,M0d586,mainstream,01/04/2020
second,ADJ,6,M0d586,mainstream,01/04/2020
antibody,NOUN,6,M0d586,mainstream,01/04/2020
test,NOUN,6,M0d586,mainstream,01/04/2020
sign,NOUN,6,M0d586,mainstream,01/04/2020
past,NOUN,6,M0d586,mainstream,01/04/2020
immune,ADJ,6,M0d586,mainstream,01/04/2020
response,NOUN,6,M0d586,mainstream,01/04/2020
chinese,ADJ,6,M0d586,mainstream,01/04/2020
scientist,NOUN,6,M0d586,mainstream,01/04/2020
full,ADJ,6,M0d586,mainstream,01/04/2020
genetic,ADJ,6,M0d586,mainstream,01/04/2020
code,NOUN,6,M0d586,mainstream,01/04/2020
virus,NOUN,6,M0d586,mainstream,01/04/2020
world,NOUN,6,M0d586,mainstream,01/04/2020
able,ADJ,6,M0d586,mainstream,01/04/2020
antigen,NOUN,6,M0d586,mainstream,01/04/2020
testing,NOUN,6,M0d586,mainstream,01/04/2020
gene,NOUN,6,M0d586,mainstream,01/04/2020
sample,NOUN,6,M0d586,mainstream,01/04/2020
patient,NOUN,6,M0d586,mainstream,01/04/2020
procedure,NOUN,6,M0d586,mainstream,01/04/2020
polymerase,NOUN,6,M0d586,mainstream,01/04/2020
chain,NOUN,6,M0d586,mainstream,01/04/2020
reaction,NOUN,6,M0d586,mainstream,01/04/2020
standard,ADJ,6,M0d586,mainstream,01/04/2020
practice,NOUN,6,M0d586,mainstream,01/04/2020
lab,NOUN,6,M0d586,mainstream,01/04/2020
year,NOUN,6,M0d586,mainstream,01/04/2020
sample,NOUN,6,M0d586,mainstream,01/04/2020
several,ADJ,6,M0d586,mainstream,01/04/2020
different,ADJ,6,M0d586,mainstream,01/04/2020
site,NOUN,6,M0d586,mainstream,01/04/2020
patient,NOUN,6,M0d586,mainstream,01/04/2020
swab,NOUN,6,M0d586,mainstream,01/04/2020
nose,NOUN,6,M0d586,mainstream,01/04/2020
back,NOUN,6,M0d586,mainstream,01/04/2020
throat,NOUN,6,M0d586,mainstream,01/04/2020
option,NOUN,6,M0d586,mainstream,01/04/2020
patient,NOUN,6,M0d586,mainstream,01/04/2020
hospital,NOUN,6,M0d586,mainstream,01/04/2020
sample,NOUN,6,M0d586,mainstream,01/04/2020
low,ADJ,6,M0d586,mainstream,01/04/2020
respiratory,ADJ,6,M0d586,mainstream,01/04/2020
tract,NOUN,6,M0d586,mainstream,01/04/2020
good,ADJ,6,M0d586,mainstream,01/04/2020
result,NOUN,6,M0d586,mainstream,01/04/2020
testing,NOUN,6,M0d586,mainstream,01/04/2020
current,ADJ,6,M0d586,mainstream,01/04/2020
infection,NOUN,6,M0d586,mainstream,01/04/2020
other,NOUN,6,M0d586,mainstream,01/04/2020
contrast,NOUN,6,M0d586,mainstream,01/04/2020
antibody,NOUN,6,M0d586,mainstream,01/04/2020
serological,ADJ,6,M0d586,mainstream,01/04/2020
test,NOUN,6,M0d586,mainstream,01/04/2020
blood,NOUN,6,M0d586,mainstream,01/04/2020
sample,NOUN,6,M0d586,mainstream,01/04/2020
immunity,NOUN,6,M0d586,mainstream,01/04/2020
past,ADJ,6,M0d586,mainstream,01/04/2020
infection,NOUN,6,M0d586,mainstream,01/04/2020
test,NOUN,6,M0d586,mainstream,01/04/2020
kit,NOUN,6,M0d586,mainstream,01/04/2020
protein,NOUN,6,M0d586,mainstream,01/04/2020
virus,NOUN,6,M0d586,mainstream,01/04/2020
glue,NOUN,6,M0d586,mainstream,01/04/2020
trap,NOUN,6,M0d586,mainstream,01/04/2020
antibody,NOUN,6,M0d586,mainstream,01/04/2020
present,ADJ,6,M0d586,mainstream,01/04/2020
blood,NOUN,6,M0d586,mainstream,01/04/2020
professor,NOUN,6,M0d586,mainstream,01/04/2020
immunology,NOUN,6,M0d586,mainstream,01/04/2020
finger,NOUN,6,M0d586,mainstream,01/04/2020
prick,NOUN,6,M0d586,mainstream,01/04/2020
enough,ADJ,6,M0d586,mainstream,01/04/2020
blood,NOUN,6,M0d586,mainstream,01/04/2020
type,NOUN,6,M0d586,mainstream,01/04/2020
antibody,NOUN,6,M0d586,mainstream,01/04/2020
first,ADJ,6,M0d586,mainstream,01/04/2020
antibody,NOUN,6,M0d586,mainstream,01/04/2020
virus,NOUN,6,M0d586,mainstream,01/04/2020
present,ADJ,6,M0d586,mainstream,01/04/2020
couple,NOUN,6,M0d586,mainstream,01/04/2020
week,NOUN,6,M0d586,mainstream,01/04/2020
infection,NOUN,6,M0d586,mainstream,01/04/2020
place,NOUN,6,M0d586,mainstream,01/04/2020
second,ADJ,6,M0d586,mainstream,01/04/2020
durable,ADJ,6,M0d586,mainstream,01/04/2020
type,NOUN,6,M0d586,mainstream,01/04/2020
one,NOUN,6,M0d586,mainstream,01/04/2020
resistance,NOUN,6,M0d586,mainstream,01/04/2020
reinfection,NOUN,6,M0d586,mainstream,01/04/2020
few,ADJ,6,M0d586,mainstream,01/04/2020
month,NOUN,6,M0d586,mainstream,01/04/2020
few,ADJ,6,M0d586,mainstream,01/04/2020
year,NOUN,6,M0d586,mainstream,01/04/2020
possible,ADJ,6,M0d586,mainstream,01/04/2020
antibody,NOUN,6,M0d586,mainstream,01/04/2020
test,NOUN,6,M0d586,mainstream,01/04/2020
government,NOUN,6,M0d586,mainstream,01/04/2020
essential,ADJ,6,M0d586,mainstream,01/04/2020
individual,NOUN,6,M0d586,mainstream,01/04/2020
society,NOUN,6,M0d586,mainstream,01/04/2020
